timestamp,Total.Capacity.Charged,Total.Capacity.Discharged,State.of.charge,CMU.s.Temperature.Low,CMU.s.Temperature.High,CMU.s.Temperature.Average,System.Temperature,Current.Peak.Charge,Current.Peak.Discharge,Current.Mean,State.of.health,Battery.Voltage,Cell.Voltage.Low,Cell.Voltage.High,Cell.Voltage.Avg
2021-10-08 05:46:49,161143.2000,158900.3000,70.0000,25.6000,26.8000,26.1000,26.7000,0.0000,-2.2000,-2.1000,100.0000,52.5600,3.2851,3.2881,3.2864
2021-10-08 06:16:49,161143.2000,158901.4000,70.0000,25.5000,26.7000,26.0000,26.4000,0.0000,-2.2000,-2.1000,100.0000,52.5800,3.2858,3.2887,3.2871
2021-10-08 06:46:49,161143.2000,158902.5000,70.0000,25.5000,26.6000,26.0000,26.1000,0.0000,-2.2000,-2.1000,100.0000,52.5800,3.2861,3.2889,3.2873
2021-10-08 07:16:49,161143.5000,158905.9000,69.0000,25.3000,26.5000,25.9000,26.1000,158.6000,-376.0000,-6.2000,100.0000,52.2400,3.2673,3.2770,3.2739
2021-10-08 07:46:49,161143.5000,158907.2000,69.0000,25.3000,26.4000,25.8000,25.9000,101.8000,-269.1000,-2.5000,100.0000,52.5900,3.2866,3.2893,3.2878
2021-10-08 08:16:49,161143.5000,158907.7000,68.0000,25.2000,26.3000,25.7000,25.7000,0.0000,-1.1000,-1.0000,100.0000,52.6000,3.2873,3.2899,3.2885
2021-10-08 08:46:49,161143.9000,158912.9000,67.0000,25.1000,26.3000,25.6000,25.9000,146.1000,-332.6000,-9.6000,100.0000,52.4100,3.2752,3.2779,3.2765
2021-10-08 09:16:49,161144.4000,158926.4000,64.0000,25.0000,26.2000,25.5000,26.4000,168.0000,-286.8000,-25.9000,100.0000,52.4100,3.2751,3.2775,3.2763
2021-10-08 09:46:49,161144.4000,158932.4000,62.0000,25.0000,26.1000,25.4000,26.5000,77.4000,-260.4000,-11.9000,100.0000,52.3400,3.2654,3.2729,3.2686
2021-10-08 10:16:49,161144.4000,158933.7000,62.0000,25.1000,26.2000,25.5000,26.6000,50.8000,-142.1000,-2.5000,100.0000,52.5500,3.2845,3.2866,3.2856
2021-10-08 10:46:49,161144.6000,158936.2000,61.0000,25.2000,26.2000,25.5000,26.9000,93.5000,-291.3000,-4.6000,100.0000,52.5500,3.2844,3.2865,3.2855
2021-10-08 11:16:49,161144.7000,158938.6000,61.0000,25.2000,26.2000,25.6000,27.1000,188.7000,-310.0000,-4.5000,100.0000,52.5500,3.2840,3.2862,3.2852
2021-10-08 11:46:49,161145.0000,158945.9000,59.0000,25.3000,26.3000,25.6000,27.8000,188.8000,-381.9000,-13.8000,100.0000,52.3500,3.2715,3.2741,3.2729
2021-10-08 12:16:49,161145.0000,158946.0000,59.0000,25.3000,26.3000,25.7000,27.4000,0.0000,-0.3000,-0.2000,100.0000,52.5700,3.2858,3.2878,3.2869
2021-10-08 12:46:49,161145.0000,158946.1000,59.0000,25.4000,26.4000,25.7000,27.3000,0.0000,-0.3000,-0.2000,100.0000,52.5900,3.2871,3.2891,3.2882
2021-10-08 13:16:49,161145.0000,158946.2000,59.0000,25.4000,26.4000,25.8000,27.2000,0.0000,-0.3000,-0.2000,100.0000,52.6000,3.2876,3.2896,3.2887
2021-10-08 13:46:49,161145.0000,158946.3000,59.0000,25.4000,26.4000,25.8000,27.1000,0.0000,-0.3000,-0.2000,100.0000,52.6100,3.2879,3.2899,3.2890
2021-10-08 14:16:49,161145.0000,158946.4000,59.0000,25.5000,26.5000,25.9000,27.1000,0.0000,-0.3000,-0.2000,100.0000,52.6100,3.2882,3.2901,3.2892
2021-10-08 14:46:49,161145.0000,158946.5000,59.0000,25.5000,26.5000,25.9000,27.1000,0.0000,-0.3000,-0.2000,100.0000,52.6100,3.2883,3.2902,3.2894
2021-10-08 15:16:49,161145.0000,158946.6000,59.0000,25.5000,26.5000,25.9000,27.1000,0.0000,-0.3000,-0.2000,100.0000,52.6200,3.2884,3.2904,3.2895
2021-10-08 15:46:49,161145.0000,158946.7000,59.0000,25.5000,26.5000,25.9000,27.1000,0.0000,-0.3000,-0.2000,100.0000,52.6200,3.2885,3.2904,3.2896
2021-10-13 02:02:14,161145.0000,158946.7000,59.0000,22.9000,23.5000,23.2000,23.2000,0.0000,-0.1000,-0.1000,100.0000,52.6600,3.2907,3.2927,3.2917
2021-10-13 02:32:14,161146.7000,158976.7000,51.0000,22.9000,23.8000,23.2000,26.6000,302.3000,-523.4000,-56.5000,100.0000,52.1400,3.2526,3.2643,3.2604
2021-10-13 03:02:14,161147.6000,158996.8000,47.0000,22.9000,23.9000,23.3000,26.5000,211.1000,-436.4000,-38.3000,100.0000,51.6700,3.2130,3.2405,3.2265
2021-10-13 03:32:14,161263.4000,158998.2000,76.0000,25.7000,27.1000,26.5000,37.8000,246.7000,-394.6000,228.3000,100.0000,54.3800,3.3857,3.3942,3.3893
2021-10-13 04:02:14,161333.2000,159013.2000,90.0000,27.6000,28.8000,28.3000,37.3000,288.8000,-394.9000,109.6000,100.0000,52.6200,3.2888,3.3063,3.2992
2021-10-13 04:32:14,161335.5000,159045.8000,82.0000,27.7000,29.0000,28.4000,33.9000,302.7000,-443.2000,-60.4000,100.0000,52.4900,3.2744,3.3066,3.2834
2021-10-13 05:02:14,161336.8000,159066.1000,77.0000,27.5000,28.9000,28.2000,31.1000,290.9000,-396.8000,-38.1000,100.0000,52.3300,3.2620,3.2838,3.2770
2021-10-13 05:32:14,161338.5000,159092.7000,71.0000,27.3000,28.8000,27.9000,30.7000,307.0000,-517.5000,-49.5000,100.0000,52.2300,3.2659,3.2702,3.2680
2021-10-13 06:02:14,161366.3000,159116.8000,72.0000,27.7000,29.1000,28.4000,34.3000,251.2000,-371.1000,7.3000,100.0000,52.8900,3.3045,3.3095,3.3066
2021-10-13 06:32:14,161368.7000,159149.3000,64.0000,27.6000,29.0000,28.2000,32.6000,271.3000,-493.3000,-59.9000,100.0000,52.2000,3.2662,3.2711,3.2681
2021-10-13 07:02:14,161371.1000,159182.0000,56.0000,27.4000,28.9000,28.0000,32.0000,264.5000,-530.4000,-60.8000,100.0000,51.5700,3.2390,3.2505,3.2460
2021-10-13 07:32:14,161383.0000,159207.9000,53.0000,27.5000,28.9000,28.1000,32.4000,245.5000,-454.2000,-27.6000,100.0000,52.2600,3.2583,3.2693,3.2656
2021-10-13 08:02:14,161448.2000,159221.8000,66.0000,28.8000,30.1000,29.5000,39.4000,246.7000,-413.5000,102.7000,100.0000,52.7900,3.2924,3.3100,3.3034
2021-10-13 08:32:14,161450.5000,159255.0000,58.0000,28.8000,30.1000,29.4000,34.5000,316.1000,-509.3000,-61.7000,100.0000,51.9100,3.2462,3.2540,3.2501
2021-10-13 09:02:14,161452.6000,159287.7000,50.0000,28.6000,30.0000,29.2000,34.0000,306.7000,-416.1000,-61.1000,100.0000,52.1200,3.2500,3.2687,3.2608
2021-10-13 09:32:14,161454.9000,159318.0000,43.0000,28.7000,30.1000,29.3000,33.8000,271.9000,-388.4000,-55.9000,100.0000,51.8800,3.2313,3.2608,3.2456
2021-10-13 10:02:14,161483.4000,159340.6000,45.0000,29.4000,30.7000,29.9000,36.6000,278.9000,-459.7000,12.0000,100.0000,52.2200,3.2531,3.2765,3.2650
2021-10-13 10:32:14,161485.8000,159376.3000,36.0000,29.9000,31.3000,30.4000,36.2000,302.2000,-519.7000,-66.7000,100.0000,51.4400,3.1923,3.2288,3.2131
2021-10-13 11:02:14,161501.0000,159404.8000,32.0000,30.9000,32.1000,31.4000,37.1000,235.5000,-493.5000,-26.4000,100.0000,53.2800,3.3096,3.3268,3.3207
2021-10-13 11:32:14,161565.5000,159412.3000,47.0000,31.5000,32.8000,32.0000,39.8000,236.5000,-310.9000,113.9000,100.0000,52.7700,3.2923,3.2986,3.2965
2021-10-13 12:02:14,161566.7000,159432.5000,42.0000,31.5000,32.9000,32.1000,36.8000,159.3000,-382.2000,-38.2000,100.0000,52.3900,3.2646,3.2888,3.2756
2021-10-13 12:32:14,161568.8000,159457.2000,36.0000,31.9000,33.1000,32.4000,36.4000,271.5000,-387.9000,-45.1000,100.0000,51.6600,3.2211,3.2456,3.2320
2021-10-13 13:02:14,161571.2000,159486.2000,30.0000,32.4000,33.6000,32.9000,37.2000,233.4000,-505.7000,-53.0000,100.0000,51.0400,3.1852,3.2242,3.2045
2021-10-13 13:32:14,161619.5000,159504.9000,37.0000,33.2000,34.4000,33.7000,43.0000,302.2000,-438.6000,58.9000,100.0000,53.6600,3.3361,3.3483,3.3436
2021-10-13 14:02:14,161743.1000,159504.9000,69.0000,35.0000,36.6000,35.9000,50.1000,247.2000,0.0000,246.8000,100.0000,54.0700,3.3654,3.3737,3.3686
2021-10-13 14:32:14,161859.8000,159504.9000,99.0000,37.2000,39.1000,38.3000,53.4000,247.4000,-77.7000,232.9000,100.0000,53.4200,3.3380,3.3436,3.3398
2021-10-13 15:02:14,161861.7000,159529.9000,93.0000,37.3000,39.0000,38.2000,43.7000,303.9000,-388.1000,-46.3000,100.0000,52.9800,3.2988,3.3189,3.3073
2021-10-13 15:32:14,161863.7000,159554.0000,88.0000,37.1000,38.9000,38.1000,40.4000,199.2000,-358.0000,-43.9000,100.0000,52.7700,3.2822,3.3137,3.2998
2021-10-13 16:02:14,161865.2000,159574.2000,83.0000,36.9000,38.6000,37.7000,38.7000,211.9000,-375.6000,-37.3000,100.0000,52.6700,3.2772,3.3030,3.2835
2021-10-13 16:32:14,161866.5000,159591.0000,79.0000,36.5000,38.2000,37.4000,37.4000,239.0000,-358.1000,-30.7000,100.0000,52.7100,3.2929,3.2988,3.2948
2021-10-13 17:02:14,161867.1000,159597.9000,77.0000,36.2000,37.9000,37.0000,36.0000,154.8000,-328.7000,-12.6000,100.0000,52.2900,3.2782,3.2898,3.2850
2021-10-13 17:32:14,161868.9000,159622.1000,71.0000,35.7000,37.4000,36.6000,36.8000,213.9000,-381.1000,-44.8000,100.0000,52.4800,3.2674,3.2802,3.2735
2021-10-13 18:02:14,161870.9000,159643.6000,66.0000,35.3000,37.0000,36.1000,36.5000,210.6000,-360.2000,-38.7000,100.0000,52.4400,3.2768,3.2811,3.2794
2021-10-13 18:32:14,161960.3000,159648.8000,88.0000,36.8000,38.7000,38.0000,45.3000,246.4000,-342.7000,168.1000,100.0000,54.4500,3.3875,3.3983,3.3929
2021-10-13 19:02:14,162025.0000,159648.9000,100.0000,38.2000,40.1000,39.1000,43.2000,236.7000,-0.3000,129.0000,100.0000,54.0600,3.3443,3.4552,3.3774
2021-10-13 19:32:14,162028.0000,159653.1000,100.0000,38.0000,39.7000,38.9000,37.8000,129.8000,-318.9000,-2.5000,100.0000,52.9700,3.3067,3.3116,3.3095
2021-10-13 20:02:14,162028.1000,159656.8000,100.0000,37.2000,39.0000,38.2000,36.1000,69.3000,-293.0000,-7.2000,100.0000,53.2200,3.3263,3.3278,3.3272
2021-10-13 20:32:14,162036.5000,159656.9000,100.0000,36.9000,38.8000,38.0000,35.4000,235.0000,-1.1000,16.5000,100.0000,54.2000,3.3665,3.3944,3.3881
2021-10-13 21:02:14,162036.5000,159657.0000,100.0000,36.4000,38.3000,37.5000,34.6000,0.0000,-0.3000,-0.2000,100.0000,53.6300,3.3337,3.3580,3.3524
2021-10-13 21:32:14,162036.5000,159657.2000,100.0000,35.9000,37.9000,37.1000,33.9000,0.0000,-0.3000,-0.2000,100.0000,53.4700,3.3268,3.3479,3.3426
2021-10-13 22:02:14,162036.5000,159657.3000,100.0000,35.3000,37.4000,36.6000,33.3000,0.0000,-0.3000,-0.2000,100.0000,53.3900,3.3252,3.3425,3.3378
2021-10-13 22:32:14,162036.5000,159657.4000,100.0000,34.8000,36.9000,36.1000,32.8000,0.0000,-0.3000,-0.2000,100.0000,53.3500,3.3249,3.3388,3.3350
2021-10-13 23:02:14,162036.5000,159657.5000,100.0000,34.4000,36.5000,35.6000,32.3000,0.0000,-0.3000,-0.2000,100.0000,53.3100,3.3248,3.3361,3.3330
2021-10-13 23:32:14,162036.5000,159657.6000,100.0000,34.0000,35.9000,35.1000,31.9000,0.0000,-0.3000,-0.2000,100.0000,53.2900,3.3248,3.3343,3.3316
2021-10-14 00:02:14,162036.5000,159657.7000,100.0000,33.5000,35.2000,34.5000,31.3000,0.0000,-0.3000,-0.2000,100.0000,53.2800,3.3278,3.3328,3.3312
2021-10-14 03:54:05,162036.5000,159657.8000,100.0000,28.8000,30.4000,29.7000,25.9000,0.0000,-0.5000,-0.4000,100.0000,53.2700,3.3313,3.3333,3.3324
2021-10-14 04:24:05,162037.3000,159674.6000,96.0000,28.5000,30.0000,29.4000,26.2000,244.2000,-343.7000,-31.8000,100.0000,53.0900,3.3175,3.3204,3.3192
2021-10-14 04:54:05,162039.0000,159704.3000,88.0000,28.4000,29.9000,29.3000,28.6000,209.6000,-453.1000,-55.9000,100.0000,52.3500,3.2672,3.2914,3.2807
2021-10-14 05:24:05,162039.8000,159717.3000,85.0000,28.3000,29.7000,29.0000,27.6000,198.2000,-547.5000,-24.2000,100.0000,52.6500,3.2666,3.3080,3.2902
2021-10-14 05:54:05,162097.0000,159733.1000,96.0000,29.0000,30.5000,29.8000,33.4000,309.0000,-449.0000,82.5000,100.0000,53.1500,3.3221,3.3253,3.3240
2021-10-14 06:24:05,162115.1000,159758.2000,94.0000,29.1000,30.7000,29.9000,32.5000,314.2000,-451.9000,-13.8000,100.0000,52.9300,3.2956,3.3118,3.3031
2021-10-14 06:54:05,162117.5000,159787.5000,87.0000,29.0000,30.7000,29.8000,31.7000,266.5000,-380.9000,-53.6000,100.0000,52.7300,3.2857,3.3097,3.2999
2021-10-14 07:24:05,162119.9000,159815.5000,81.0000,28.9000,30.5000,29.6000,31.0000,211.6000,-376.9000,-51.3000,100.0000,52.5000,3.2749,3.3030,3.2827
2021-10-14 07:54:05,162155.4000,159833.2000,85.0000,29.3000,31.0000,30.1000,34.5000,246.2000,-552.4000,35.5000,100.0000,54.5000,3.3856,3.4024,3.3966
2021-10-14 08:24:05,162179.3000,159856.8000,85.0000,29.6000,31.3000,30.4000,34.0000,277.6000,-410.7000,0.4000,100.0000,52.6900,3.2707,3.3063,3.2941
2021-10-14 08:54:05,162181.0000,159882.7000,79.0000,29.5000,31.2000,30.2000,32.8000,290.5000,-413.3000,-48.2000,100.0000,52.6600,3.2873,3.3120,3.2919
2021-10-14 09:24:05,162183.6000,159917.5000,71.0000,29.4000,31.0000,30.0000,33.9000,326.7000,-401.6000,-64.4000,100.0000,52.1800,3.2435,3.2782,3.2530
2021-10-14 09:54:05,162215.4000,159940.1000,73.0000,30.0000,31.5000,30.7000,37.5000,303.2000,-572.4000,18.5000,100.0000,52.6900,3.2918,3.2972,3.2942
2021-10-14 10:24:05,162217.3000,159969.9000,66.0000,29.9000,31.5000,30.5000,35.4000,297.5000,-453.7000,-55.6000,100.0000,52.1500,3.2523,3.2652,3.2569
2021-10-14 10:54:05,162242.7000,159996.1000,66.0000,30.4000,31.9000,31.0000,37.9000,235.8000,-454.9000,-1.5000,100.0000,53.9600,3.3600,3.3671,3.3628
2021-10-14 11:24:05,162255.7000,160025.5000,61.0000,30.7000,32.2000,31.3000,37.8000,277.2000,-400.9000,-32.7000,100.0000,52.4500,3.2761,3.2799,3.2784
2021-10-14 11:54:05,162257.7000,160057.0000,54.0000,30.7000,32.2000,31.3000,37.7000,321.5000,-507.2000,-58.8000,100.0000,52.4600,3.2722,3.2818,3.2800
2021-10-14 12:24:05,162259.3000,160074.6000,50.0000,30.7000,32.2000,31.3000,35.5000,166.5000,-381.5000,-31.9000,100.0000,52.4700,3.2722,3.2830,3.2802
2021-10-14 12:54:05,162260.9000,160096.9000,44.0000,30.8000,32.2000,31.3000,35.2000,191.7000,-352.4000,-41.2000,100.0000,52.1500,3.2452,3.2716,3.2608
2021-10-14 13:24:05,162262.7000,160119.2000,39.0000,31.1000,32.4000,31.6000,35.3000,214.0000,-363.3000,-40.9000,100.0000,51.6300,3.2175,3.2499,3.2325
2021-10-14 13:54:05,162264.0000,160132.5000,36.0000,31.4000,32.6000,31.8000,34.4000,205.4000,-352.5000,-23.8000,100.0000,51.7000,3.2204,3.2524,3.2338
2021-10-14 14:24:05,162265.4000,160151.6000,32.0000,31.8000,32.9000,32.2000,34.6000,212.9000,-359.9000,-35.2000,100.0000,51.6400,3.2120,3.2409,3.2294
2021-10-14 14:54:05,162266.7000,160170.7000,27.0000,32.1000,33.2000,32.6000,34.9000,166.7000,-397.1000,-35.7000,100.0000,51.3100,3.1878,3.2255,3.2083
2021-10-14 15:24:05,162344.0000,160180.1000,44.0000,33.1000,34.2000,33.5000,44.1000,246.8000,-357.3000,135.7000,100.0000,53.9000,3.3545,3.3618,3.3584
2021-10-14 15:54:05,162467.7000,160180.1000,76.0000,35.2000,37.1000,36.3000,50.8000,247.3000,0.0000,247.0000,100.0000,54.2300,3.3748,3.3828,3.3789
2021-10-14 16:24:05,162563.7000,160180.2000,100.0000,37.1000,38.9000,38.2000,48.8000,247.4000,-9.0000,191.3000,100.0000,53.5900,3.3425,3.3621,3.3499
2021-10-14 16:54:05,162565.3000,160197.5000,97.0000,36.9000,38.8000,37.9000,40.9000,183.8000,-350.7000,-31.3000,100.0000,53.1400,3.3206,3.3228,3.3219
2021-10-14 17:24:05,162567.3000,160220.6000,92.0000,36.6000,38.5000,37.6000,38.9000,207.1000,-430.2000,-42.1000,100.0000,53.0900,3.3151,3.3210,3.3190
2021-10-14 17:54:05,162569.1000,160240.9000,87.0000,36.3000,38.2000,37.3000,37.3000,254.6000,-403.8000,-36.7000,100.0000,52.9100,3.2909,3.3175,3.3084
2021-10-14 18:24:05,162570.1000,160254.6000,84.0000,36.0000,37.8000,36.9000,35.7000,168.3000,-329.7000,-25.3000,100.0000,52.8300,3.2913,3.3225,3.3028
2021-10-14 18:54:05,162571.4000,160271.5000,79.0000,35.5000,37.4000,36.5000,35.4000,184.8000,-413.1000,-31.1000,100.0000,52.5300,3.2809,3.3015,3.2865
2021-10-14 19:24:05,162573.1000,160290.3000,75.0000,35.1000,36.9000,36.0000,35.4000,239.1000,-375.6000,-34.2000,100.0000,52.5500,3.2841,3.2887,3.2857
2021-10-14 19:54:05,162575.1000,160312.7000,70.0000,34.6000,36.5000,35.5000,35.2000,241.8000,-366.6000,-40.8000,100.0000,52.4700,3.2788,3.2822,3.2802
2021-10-14 20:24:05,162689.2000,160312.9000,99.0000,36.3000,38.2000,37.5000,46.4000,237.6000,-224.6000,227.4000,100.0000,54.8600,3.4140,3.4258,3.4209
2021-10-14 20:54:05,162702.1000,160313.0000,100.0000,37.1000,39.1000,38.1000,37.8000,210.6000,-0.3000,25.5000,100.0000,54.6200,3.3679,3.4792,3.4144
2021-10-14 21:24:05,162703.7000,160313.1000,100.0000,36.5000,38.4000,37.5000,35.7000,48.4000,-0.3000,3.1000,100.0000,54.9300,3.4224,3.4384,3.4341
2021-10-14 21:54:05,162703.7000,160313.2000,100.0000,35.9000,37.9000,37.0000,34.7000,0.0000,-0.3000,-0.2000,100.0000,53.8300,3.3452,3.3710,3.3651
2021-10-14 22:24:05,162703.7000,160313.3000,100.0000,35.5000,37.5000,36.6000,34.0000,0.0000,-0.3000,-0.2000,100.0000,53.5500,3.3299,3.3531,3.3474
2021-10-14 22:54:05,162703.7000,160313.4000,100.0000,35.0000,37.0000,36.1000,33.3000,0.0000,-0.3000,-0.2000,100.0000,53.4400,3.3257,3.3457,3.3406
2021-10-14 23:24:05,162703.7000,160313.5000,100.0000,34.7000,36.6000,35.7000,32.9000,0.0000,-0.3000,-0.2000,100.0000,53.3800,3.3251,3.3411,3.3368
2021-10-14 23:54:05,162703.7000,160313.6000,100.0000,34.3000,36.2000,35.3000,32.5000,0.0000,-0.3000,-0.2000,100.0000,53.3400,3.3249,3.3379,3.3343
2021-10-15 00:24:05,162703.7000,160313.7000,100.0000,34.0000,35.7000,34.9000,32.1000,0.0000,-0.3000,-0.2000,100.0000,53.3100,3.3248,3.3354,3.3325
2021-10-15 00:54:05,162703.7000,160313.8000,100.0000,33.7000,35.3000,34.5000,31.8000,0.0000,-0.3000,-0.2000,100.0000,53.2900,3.3255,3.3341,3.3315
2021-10-15 01:24:05,162703.7000,160313.9000,100.0000,33.2000,34.6000,34.0000,31.4000,0.0000,-0.3000,-0.2000,100.0000,53.2800,3.3286,3.3323,3.3310
2021-10-15 03:55:12,162703.7000,160313.9000,100.0000,30.7000,32.0000,31.4000,28.0000,0.0000,-0.9000,-0.4000,100.0000,53.2800,3.3316,3.3336,3.3327
2021-10-15 04:25:12,162704.3000,160328.5000,96.0000,30.3000,31.7000,31.1000,28.3000,152.1000,-298.1000,-27.9000,100.0000,53.0300,3.3138,3.3168,3.3156
2021-10-15 04:55:12,162705.6000,160352.1000,90.0000,30.0000,31.5000,30.8000,29.1000,199.6000,-318.5000,-44.6000,100.0000,53.0500,3.3048,3.3188,3.3152
2021-10-15 05:25:12,162706.5000,160367.3000,87.0000,29.9000,31.3000,30.6000,29.0000,215.4000,-339.9000,-28.5000,100.0000,52.8200,3.2877,3.3122,3.3031
2021-10-15 05:55:12,162707.8000,160388.5000,82.0000,29.7000,31.1000,30.4000,29.5000,204.3000,-324.1000,-39.7000,100.0000,52.6500,3.2823,3.3104,3.2912
2021-10-15 06:25:12,162752.8000,160400.1000,90.0000,30.2000,31.6000,31.0000,32.6000,235.9000,-347.3000,66.7000,100.0000,53.0000,3.3122,3.3167,3.3153
2021-10-15 06:55:12,162754.3000,160422.0000,85.0000,30.0000,31.5000,30.8000,31.3000,252.8000,-357.8000,-40.7000,100.0000,52.6900,3.2813,3.3099,3.2990
2021-10-15 07:25:12,162756.2000,160456.3000,77.0000,29.8000,31.4000,30.5000,32.7000,259.1000,-482.1000,-64.8000,100.0000,52.4600,3.2780,3.2885,3.2812
2021-10-15 07:55:12,162764.7000,160484.8000,71.0000,29.7000,31.3000,30.4000,32.8000,242.2000,-423.0000,-39.7000,100.0000,53.8500,3.3548,3.3607,3.3566
2021-10-15 08:25:12,162799.1000,160501.0000,76.0000,30.4000,31.9000,31.1000,34.1000,236.0000,-317.6000,36.1000,100.0000,52.4500,3.2750,3.2852,3.2789
2021-10-15 08:55:12,162799.9000,160519.5000,72.0000,30.1000,31.7000,30.8000,32.6000,198.5000,-429.1000,-35.3000,100.0000,52.1400,3.2602,3.2753,3.2662
2021-10-15 09:25:12,162802.1000,160551.3000,64.0000,29.9000,31.5000,30.6000,33.7000,214.9000,-400.9000,-58.9000,100.0000,52.4600,3.2730,3.2833,3.2799
2021-10-15 09:55:12,162842.1000,160570.4000,69.0000,30.8000,32.1000,31.4000,38.6000,246.4000,-487.4000,41.5000,100.0000,52.9300,3.3067,3.3113,3.3088
2021-10-15 10:25:12,162843.5000,160592.5000,64.0000,30.5000,32.1000,31.2000,34.8000,230.7000,-399.7000,-41.2000,100.0000,52.5100,3.2818,3.2841,3.2830
2021-10-15 10:55:12,162845.3000,160619.6000,57.0000,30.3000,31.9000,31.0000,34.2000,241.3000,-512.3000,-50.5000,100.0000,52.2600,3.2596,3.2693,3.2638
2021-10-15 11:25:12,162846.7000,160642.0000,52.0000,30.2000,31.8000,30.9000,33.7000,238.4000,-398.6000,-41.9000,100.0000,52.4100,3.2710,3.2795,3.2764
2021-10-15 11:55:12,162848.7000,160676.1000,44.0000,30.2000,31.8000,30.9000,34.9000,218.2000,-463.2000,-64.0000,100.0000,51.8900,3.2307,3.2629,3.2481
2021-10-15 12:25:12,162906.9000,160688.6000,56.0000,31.6000,32.8000,32.2000,41.3000,236.2000,-370.4000,91.0000,100.0000,53.9200,3.3561,3.3657,3.3602
2021-10-15 12:55:12,163025.3000,160688.6000,86.0000,34.0000,35.8000,35.0000,47.5000,236.6000,0.0000,236.3000,100.0000,54.5100,3.3938,3.4007,3.3973
2021-10-15 13:25:12,163084.7000,160688.6000,100.0000,35.5000,37.5000,36.5000,42.0000,236.8000,-0.4000,118.4000,100.0000,54.0400,3.3257,3.4559,3.3785
2021-10-15 13:55:12,163087.4000,160688.8000,100.0000,35.6000,37.6000,36.5000,35.9000,49.5000,-0.3000,5.1000,100.0000,55.2100,3.4449,3.4558,3.4512
2021-10-15 14:25:12,163087.4000,160688.9000,100.0000,34.9000,36.9000,35.9000,34.5000,0.0000,-0.3000,-0.2000,100.0000,53.9900,3.3547,3.3806,3.3749
2021-10-15 14:55:12,163087.4000,160689.0000,100.0000,34.6000,36.4000,35.6000,33.8000,0.0000,-0.3000,-0.2000,100.0000,53.6100,3.3332,3.3571,3.3515
2021-10-15 15:25:12,163087.4000,160689.1000,100.0000,34.3000,35.9000,35.2000,33.3000,0.0000,-0.3000,-0.2000,100.0000,53.4700,3.3262,3.3484,3.3429
2021-10-15 15:55:12,163087.4000,160689.2000,100.0000,34.0000,35.6000,34.8000,32.8000,0.0000,-0.3000,-0.2000,100.0000,53.4000,3.3249,3.3430,3.3382
2021-10-15 16:25:12,163087.4000,160689.3000,100.0000,33.7000,35.2000,34.5000,32.5000,0.0000,-0.3000,-0.2000,100.0000,53.3500,3.3247,3.3392,3.3353
2021-10-15 16:55:12,163087.4000,160689.4000,100.0000,33.4000,34.9000,34.3000,32.2000,0.0000,-0.3000,-0.2000,100.0000,53.3200,3.3246,3.3365,3.3332
2021-10-15 17:25:12,163087.4000,160689.5000,100.0000,33.2000,34.6000,34.0000,32.0000,0.0000,-0.3000,-0.2000,100.0000,53.2900,3.3245,3.3344,3.3316
2021-10-15 17:55:12,163087.4000,160689.6000,100.0000,32.9000,34.3000,33.7000,31.6000,0.0000,-0.3000,-0.2000,100.0000,53.2800,3.3275,3.3330,3.3311
2021-10-18 03:44:34,163087.4000,160689.6000,100.0000,22.2000,23.0000,22.4000,22.3000,0.0000,-0.1000,0.0000,100.0000,53.2800,3.3294,3.3331,3.3310
2021-10-18 04:14:34,163088.6000,160708.9000,95.0000,22.3000,23.1000,22.6000,24.8000,202.6000,-357.6000,-36.0000,100.0000,52.7200,3.2930,3.3051,3.2996
2021-10-18 04:44:34,163089.8000,160727.1000,91.0000,22.5000,23.4000,22.8000,25.4000,289.6000,-481.7000,-34.0000,100.0000,52.8800,3.3014,3.3116,3.3063
2021-10-18 05:14:34,163091.2000,160750.3000,85.0000,22.7000,23.7000,23.1000,26.4000,255.2000,-465.6000,-43.5000,100.0000,52.6700,3.2806,3.3079,3.2941
2021-10-18 05:44:34,163092.7000,160772.3000,80.0000,22.9000,23.8000,23.2000,27.4000,292.6000,-381.8000,-40.8000,100.0000,52.5800,3.2820,3.3024,3.2873
2021-10-18 06:14:34,163125.4000,160789.6000,84.0000,23.7000,24.6000,24.1000,31.8000,296.8000,-520.3000,30.5000,100.0000,53.1000,3.3042,3.3365,3.3198
2021-10-18 06:44:34,163126.5000,160807.1000,79.0000,23.7000,24.7000,24.1000,28.7000,241.8000,-351.0000,-32.7000,100.0000,52.6700,3.2882,3.3145,3.2928
2021-10-18 07:14:34,163128.2000,160832.2000,73.0000,23.7000,24.8000,24.1000,28.6000,254.1000,-383.5000,-46.5000,100.0000,52.2800,3.2732,3.2786,3.2753
2021-10-18 07:44:34,163129.6000,160853.9000,68.0000,23.8000,24.9000,24.2000,28.5000,331.5000,-388.1000,-40.6000,100.0000,51.9600,3.2557,3.2627,3.2594
2021-10-18 08:14:34,163178.8000,160871.6000,76.0000,25.1000,26.0000,25.5000,35.2000,246.2000,-435.0000,63.1000,100.0000,54.2700,3.3787,3.3864,3.3824
2021-10-18 08:44:34,163180.7000,160889.0000,72.0000,25.2000,26.4000,25.6000,31.4000,246.2000,-399.1000,-31.1000,100.0000,52.3300,3.2622,3.2890,3.2689
